final_ids_membs	final_ids_group	bound	    rs_final	    vs_final
128000000001299	128000000000002	1	 0.408174958	 0.905800415
128000000001333	128000000000002	1	 0.356561796	 1.182866682
128000000001483	128000000000002	1	 0.371464952	 1.744527896
128000000001541	128000000000002	1	 0.876084276	 0.584873130
128000000001581	128000000000002	1	 1.977736536	 0.317141207
128000000001595	128000000000002	1	 1.256971044	 0.754779373
128000000001721	128000000000002	1	 0.204064750	 1.480800666
128000000001806	128000000000002	1	 1.026201482	 0.628136744
128000000001826	128000000000002	1	 0.462823408	 0.924567853
128000000001898	128000000000002	1	 1.015542510	 0.105450710
128000000001938	128000000000002	1	 0.966062459	 0.737842975
128000000002204	128000000000002	1	 0.910943438	 0.930556616
128000000002346	128000000000002	1	 0.844012113	 0.985099910
128000000002423	128000000000002	1	 0.652330507	 1.073277458
128000000002687	128000000000002	1	 0.446375578	 0.472939940
128000000002748	128000000000002	1	 0.588670176	 0.995450854
128000000002850	128000000000002	1	 1.354382976	 0.404111681
 71000000001328	 76000000000080	0	 0.000000000	 0.000000000
 76000000005509	 84000000000781	0	 0.000000000	 0.000000000
 75000000002716	109000000000115	0	 0.000000000	 0.000000000
 89000000008475	 90000000001873	0	 0.000000000	 0.000000000
 85000000003177	 84000000000603	0	 0.000000000	 0.000000000
107000000002368	 92000000000140	0	 0.000000000	 0.000000000
 93000000006417	 92000000000140	0	 0.000000000	 0.000000000
 85000000003038	 89000000000479	0	 0.000000000	 0.000000000
 87000000004658	 89000000000479	0	 0.000000000	 0.000000000
 85000000005015	122000000002991	0	 0.000000000	 0.000000000
 89000000000049	 88000000000005	0	 0.000000000	 0.000000000
128000000000488	 88000000000005	0	 0.000000000	 0.000000000
128000000002222	 88000000000005	0	 0.000000000	 0.000000000
114000000002428	 88000000000005	0	 0.000000000	 0.000000000
 96000000001064	 88000000000005	0	 0.000000000	 0.000000000
128000000001787	 88000000000005	0	 0.000000000	 0.000000000
111000000002859	 88000000000005	0	 0.000000000	 0.000000000
102000000003445	 88000000000005	0	 0.000000000	 0.000000000
 94000000003337	 88000000000005	0	 0.000000000	 0.000000000
128000000002626	 88000000000005	0	 0.000000000	 0.000000000
 95000000007770	 88000000000005	0	 0.000000000	 0.000000000
101000000006556	 88000000000005	0	 0.000000000	 0.000000000
105000000008704	 88000000000005	0	 0.000000000	 0.000000000
109000000003734	 89000000000049	0	 0.000000000	 0.000000000
 94000000003337	 89000000000049	0	 0.000000000	 0.000000000
 96000000005500	 89000000000049	0	 0.000000000	 0.000000000
101000000006556	 89000000000049	0	 0.000000000	 0.000000000
 91000000001335	128000000000227	0	 0.000000000	 0.000000000
 89000000001107	128000000000227	0	 0.000000000	 0.000000000
 90000000001169	128000000000227	0	 0.000000000	 0.000000000
 91000000000588	 97000000000079	0	 0.000000000	 0.000000000
118000000003628	 97000000000079	0	 0.000000000	 0.000000000
128000000003919	 97000000000079	0	 0.000000000	 0.000000000
 90000000003179	 97000000000079	0	 0.000000000	 0.000000000
108000000005204	 97000000000079	0	 0.000000000	 0.000000000
 98000000007632	 97000000000079	0	 0.000000000	 0.000000000
128000000004602	 91000000000650	0	 0.000000000	 0.000000000
 92000000003293	 91000000000588	0	 0.000000000	 0.000000000
117000000001928	101000000000029	0	 0.000000000	 0.000000000
120000000002118	101000000000029	0	 0.000000000	 0.000000000
 92000000001784	101000000000029	0	 0.000000000	 0.000000000
128000000002313	101000000000029	0	 0.000000000	 0.000000000
 96000000003071	101000000000029	0	 0.000000000	 0.000000000
128000000003415	101000000000029	0	 0.000000000	 0.000000000
122000000004545	101000000000029	0	 0.000000000	 0.000000000
100000000005388	101000000000029	0	 0.000000000	 0.000000000
 97000000012515	128000000001184	0	 0.000000000	 0.000000000
 92000000003293	128000000001305	0	 0.000000000	 0.000000000
 92000000002148	128000000002303	0	 0.000000000	 0.000000000
 95000000001999	 94000000000535	0	 0.000000000	 0.000000000
 95000000002369	 94000000000535	0	 0.000000000	 0.000000000
128000000001595	 94000000000177	0	 0.000000000	 0.000000000
 98000000002854	101000000000315	0	 0.000000000	 0.000000000
128000000003356	128000000000349	0	 3.363977486	 6.209883783
128000000001424	128000000000535	0	12.103761272	15.723862632
128000000001606	128000000000535	0	12.226132045	19.521975977
 97000000006032	128000000000535	0	 0.000000000	 0.000000000
 99000000000231	 97000000000028	0	 0.000000000	 0.000000000
 98000000001654	 97000000000028	0	 0.000000000	 0.000000000
108000000001983	 97000000000028	0	 0.000000000	 0.000000000
128000000002218	 97000000000028	0	 0.000000000	 0.000000000
128000000002477	 97000000000028	0	 0.000000000	 0.000000000
 97000000003408	 97000000000028	1	 0.504068946	 1.049569869
 98000000004260	 97000000000028	0	 0.000000000	 0.000000000
128000000004153	 97000000000028	0	 0.000000000	 0.000000000
111000000002364	128000000000098	0	 0.000000000	 0.000000000
102000000006753	128000000000098	0	 0.000000000	 0.000000000
 97000000001514	128000000000399	0	 0.000000000	 0.000000000
 98000000002426	128000000000595	0	 0.000000000	 0.000000000
 98000000001965	128000000000947	0	 0.000000000	 0.000000000
128000000002477	128000000000414	0	 7.058582291	 6.894317548
101000000000640	128000000000726	0	 0.000000000	 0.000000000
128000000001881	128000000000726	0	 3.976791050	 5.564377543
102000000004667	128000000000907	0	 0.000000000	 0.000000000
128000000003686	104000000000677	0	 0.000000000	 0.000000000
103000000004676	128000000001322	0	 0.000000000	 0.000000000
128000000000705	116000000000045	0	 0.000000000	 0.000000000
128000000001250	116000000000045	0	 0.000000000	 0.000000000
119000000002371	116000000000045	0	 0.000000000	 0.000000000
128000000002682	116000000000045	0	 0.000000000	 0.000000000
128000000002962	116000000000045	0	 0.000000000	 0.000000000
128000000002586	116000000000045	0	 0.000000000	 0.000000000
128000000004522	116000000000045	0	 0.000000000	 0.000000000
111000000005898	108000000000049	0	 0.000000000	 0.000000000
128000000004128	108000000000049	0	 0.000000000	 0.000000000
128000000003991	108000000000049	0	 0.000000000	 0.000000000
104000000000920	114000000000134	0	 0.000000000	 0.000000000
128000000002835	114000000000134	0	 0.000000000	 0.000000000
119000000002879	114000000000134	0	 0.000000000	 0.000000000
104000000002628	128000000000637	0	 0.000000000	 0.000000000
108000000004136	128000000000700	0	 0.000000000	 0.000000000
105000000002368	128000000000549	0	 0.000000000	 0.000000000
126000000002082	128000000000047	0	 0.000000000	 0.000000000
128000000001939	128000000000047	0	 7.707270730	 8.848932519
128000000003574	128000000000047	0	 7.803615053	 6.019076236
128000000002218	128000000000222	0	10.037309414	25.228485568
128000000003313	112000000001852	0	 0.000000000	 0.000000000
108000000005125	128000000003618	0	 0.000000000	 0.000000000
128000000000496	110000000000159	0	 0.000000000	 0.000000000
109000000002041	110000000000159	0	 0.000000000	 0.000000000
128000000002185	110000000000159	0	 0.000000000	 0.000000000
128000000001329	128000000000290	0	 4.345391238	 1.903888801
128000000005386	128000000000290	1	 0.583471783	 0.553665859
111000000002083	128000000000581	0	 0.000000000	 0.000000000
113000000003044	128000000000687	0	 0.000000000	 0.000000000
119000000000082	128000000000009	0	 0.000000000	 0.000000000
128000000000519	128000000000009	1	 0.600417865	 0.666721130
128000000000391	128000000000009	1	 0.514363331	 0.878353188
128000000000627	128000000000009	1	 0.510549117	 0.775834168
128000000000724	128000000000009	1	 0.691511908	 0.345177904
128000000000709	128000000000009	0	 2.603925328	 2.583410459
128000000000761	128000000000009	0	 1.953181880	 1.494561413
128000000001613	128000000000009	1	 0.195090502	 0.580011544
128000000000917	128000000000009	1	 0.260137141	 1.580153765
119000000000981	128000000000009	0	 0.000000000	 0.000000000
128000000001267	128000000000009	1	 0.275172952	 0.960282124
128000000001569	128000000000009	0	 2.086352747	 1.685360899
128000000001560	128000000000009	0	 1.692582858	 1.952046653
128000000001674	128000000000009	0	 1.776067939	 2.340689927
128000000001737	128000000000009	0	 1.475814774	 1.808643993
128000000001866	128000000000009	0	 2.314979898	 2.026121091
128000000002634	128000000000009	1	 0.302894506	 0.570871464
128000000003540	128000000000009	1	 0.384823570	 0.628089699
128000000003587	128000000000009	0	 2.790229021	 1.054390358
128000000003862	128000000000009	1	 0.421058906	 1.302695280
126000000004769	128000000000009	0	 0.000000000	 0.000000000
124000000002021	128000000000129	0	 0.000000000	 0.000000000
119000000004220	128000000000129	0	 0.000000000	 0.000000000
128000000004036	128000000000279	0	 0.570594667	 2.147804081
123000000000990	128000000000136	0	 0.000000000	 0.000000000
124000000001606	128000000000136	0	 0.000000000	 0.000000000
128000000004266	128000000001399	0	 1.171584781	 1.292385640
128000000001750	128000000000049	0	 1.570405367	 2.301301255
128000000002356	128000000000049	1	 0.154616120	 1.802937302
128000000003931	128000000000049	1	 0.308864583	 1.244467491
123000000000741	128000000000184	0	 0.000000000	 0.000000000
124000000001668	128000000000184	0	 0.000000000	 0.000000000
128000000004684	128000000000184	1	 0.351565928	 0.597775154
125000000003006	128000000000310	0	 0.000000000	 0.000000000
 82000000001013	 79000000000017	0	 0.000000000	 0.000000000
 89000000003531	 79000000000017	0	 0.000000000	 0.000000000
 80000000002578	 79000000000128	0	 0.000000000	 0.000000000
 92000000003016	 86000000000151	0	 0.000000000	 0.000000000
109000000002748	 86000000000151	0	 0.000000000	 0.000000000
 93000000003031	128000000000362	0	 0.000000000	 0.000000000
 86000000000566	 89000000000232	0	 0.000000000	 0.000000000
102000000004862	 89000000000232	0	 0.000000000	 0.000000000
 87000000003591	 86000000000424	0	 0.000000000	 0.000000000
117000000000675	128000000000372	0	 0.000000000	 0.000000000
128000000001886	128000000000372	0	12.539675180	13.047210507
 95000000002004	 99000000000269	0	 0.000000000	 0.000000000
128000000005015	128000000001270	0	19.742908728	13.424913399
 89000000001739	124000000002877	0	 0.000000000	 0.000000000
 99000000011327	124000000002877	0	 0.000000000	 0.000000000
 92000000001104	128000000000467	0	 0.000000000	 0.000000000
105000000000217	100000000000032	0	 0.000000000	 0.000000000
107000000001338	100000000000032	0	 0.000000000	 0.000000000
 95000000000889	100000000000032	0	 0.000000000	 0.000000000
118000000002925	100000000000032	0	 0.000000000	 0.000000000
128000000001857	100000000000032	0	 0.000000000	 0.000000000
 92000000004734	100000000000032	0	 0.000000000	 0.000000000
128000000002326	128000000000522	0	 7.061905401	19.201051285
100000000002611	128000000000522	0	 0.000000000	 0.000000000
128000000002922	 99000000000045	0	 0.000000000	 0.000000000
111000000003117	128000000000219	0	 0.000000000	 0.000000000
100000000002999	128000000000219	0	 0.000000000	 0.000000000
128000000002135	128000000000780	0	21.822517602	13.754567618
128000000002411	125000000000424	0	 0.000000000	 0.000000000
128000000002023	128000000000079	0	 4.553060344	 8.995201591
128000000002057	128000000000079	0	19.192309411	 4.364364556
118000000005680	128000000000558	0	 0.000000000	 0.000000000
128000000000261	107000000000018	0	 0.000000000	 0.000000000
128000000000954	107000000000018	0	 0.000000000	 0.000000000
128000000001516	107000000000018	0	 0.000000000	 0.000000000
128000000001845	107000000000018	0	 0.000000000	 0.000000000
106000000001449	107000000000018	0	 0.000000000	 0.000000000
128000000001975	107000000000018	0	 0.000000000	 0.000000000
107000000002225	107000000000018	0	 3.158066974	 0.644711184
128000000005108	107000000000018	0	 0.000000000	 0.000000000
108000000002161	128000000000680	0	 0.000000000	 0.000000000
111000000001514	128000000000261	0	 0.000000000	 0.000000000
118000000001536	128000000000420	0	 0.000000000	 0.000000000
116000000001845	128000000000420	0	 0.000000000	 0.000000000
128000000001576	128000000000043	0	 6.023533217	 4.681071117
128000000001978	128000000000043	0	 2.144983250	 6.234807894
128000000002607	128000000000043	0	 4.305179713	 4.387461012
128000000004057	128000000000043	0	 3.396455559	 3.358294076
128000000001450	128000000000207	0	14.372471225	12.771410647
115000000001616	128000000000207	0	 0.000000000	 0.000000000
117000000004141	128000000000207	0	 0.000000000	 0.000000000
128000000000384	126000000000008	0	 0.000000000	 0.000000000
128000000000457	126000000000008	0	 0.000000000	 0.000000000
128000000000900	126000000000008	0	 0.000000000	 0.000000000
128000000000902	126000000000008	0	 0.000000000	 0.000000000
128000000000783	126000000000008	0	 0.000000000	 0.000000000
128000000001031	126000000000008	0	 0.000000000	 0.000000000
128000000001590	126000000000008	0	 0.000000000	 0.000000000
128000000001672	126000000000008	0	 0.000000000	 0.000000000
128000000001704	126000000000008	0	 0.000000000	 0.000000000
128000000001848	126000000000008	0	 0.000000000	 0.000000000
128000000002073	126000000000008	0	 0.000000000	 0.000000000
128000000001979	126000000000008	0	 0.000000000	 0.000000000
128000000002115	126000000000008	0	 0.000000000	 0.000000000
128000000002471	126000000000008	0	 0.000000000	 0.000000000
128000000002541	126000000000008	0	 0.000000000	 0.000000000
128000000002616	126000000000008	0	 0.000000000	 0.000000000
128000000003047	126000000000008	0	 0.000000000	 0.000000000
128000000003886	126000000000008	0	 0.000000000	 0.000000000
128000000003033	126000000000008	0	 0.000000000	 0.000000000
128000000003353	126000000000008	0	 0.000000000	 0.000000000
128000000003378	126000000000008	0	 0.000000000	 0.000000000
128000000004507	126000000000008	0	 0.000000000	 0.000000000
128000000004026	126000000000008	0	 0.000000000	 0.000000000
127000000006008	126000000000008	0	 0.000000000	 0.000000000
116000000000941	116000000000353	1	 0.950365331	 0.508728912
117000000002832	128000000000872	0	 0.000000000	 0.000000000
128000000001049	128000000000280	0	 3.817558223	 1.802822309
128000000000474	127000000000034	0	 0.000000000	 0.000000000
128000000000814	127000000000034	0	 0.000000000	 0.000000000
128000000000974	127000000000034	0	 0.000000000	 0.000000000
128000000002186	127000000000034	0	 0.000000000	 0.000000000
128000000002587	127000000000034	0	 0.000000000	 0.000000000
128000000003468	127000000000034	0	 0.000000000	 0.000000000
128000000003401	127000000000034	0	 0.000000000	 0.000000000
128000000000123	128000000000016	0	 1.911606235	 1.676948920
127000000001750	128000000000016	0	 0.000000000	 0.000000000
128000000001331	128000000000016	0	 1.771782052	 0.797760397
120000000001254	128000000000016	0	 0.000000000	 0.000000000
128000000001770	128000000000016	0	 1.650107326	 0.985779877
128000000002606	128000000000016	1	 0.780014177	 1.121159390
128000000003838	128000000000016	0	 2.838459930	 1.649780782
128000000003686	128000000000016	0	 2.723053034	 2.021827817
128000000004624	128000000000016	0	 3.659685635	 2.005623225
119000000002129	128000000000019	0	 0.000000000	 0.000000000
128000000002410	128000000000019	0	 2.252937225	 1.745872959
128000000002985	128000000000019	0	 1.679198967	 2.041051291
128000000003093	128000000000019	0	 3.226899296	 2.731882893
125000000001475	128000000000389	0	 0.000000000	 0.000000000
128000000001279	122000000000189	0	 0.000000000	 0.000000000
128000000001544	128000000000116	1	 0.818183017	 1.104845872
123000000003029	128000000000289	0	 0.000000000	 0.000000000
127000000000338	128000000000097	0	 0.000000000	 0.000000000
125000000003315	125000000000289	1	 0.181590404	 0.166618876
 69000000000274	107000000001618	0	 0.000000000	 0.000000000
 71000000000799	 77000000000141	0	 0.000000000	 0.000000000
128000000001899	128000000000632	0	 7.580925821	15.923147984
108000000002017	 86000000000061	0	 0.000000000	 0.000000000
 93000000001672	128000000000444	0	 0.000000000	 0.000000000
 96000000003019	128000000000444	0	 0.000000000	 0.000000000
111000000002866	128000000000094	0	 0.000000000	 0.000000000
 93000000001272	128000000001581	0	 0.000000000	 0.000000000
 94000000002574	 95000000000367	0	 0.000000000	 0.000000000
 98000000001702	128000000000436	0	 0.000000000	 0.000000000
 97000000001225	128000000000594	0	 0.000000000	 0.000000000
102000000001476	128000000000431	0	 0.000000000	 0.000000000
104000000003667	102000000000870	0	 0.000000000	 0.000000000
128000000001460	106000000000014	0	 0.000000000	 0.000000000
119000000001911	106000000000014	0	 0.000000000	 0.000000000
128000000001608	106000000000014	0	 0.000000000	 0.000000000
107000000004319	106000000000014	0	 0.000000000	 0.000000000
128000000001292	128000000000550	0	 5.729971531	20.034321437
102000000001778	128000000000550	0	 0.000000000	 0.000000000
128000000000424	128000000000243	0	 6.682046296	20.158326618
103000000001029	128000000000275	0	 0.000000000	 0.000000000
103000000002654	104000000000200	0	 0.000000000	 0.000000000
128000000001360	104000000000399	0	 0.000000000	 0.000000000
104000000001539	105000000000351	0	 0.000000000	 0.000000000
109000000002010	106000000000138	0	 0.000000000	 0.000000000
108000000000405	107000000000005	0	 0.000000000	 0.000000000
107000000001008	107000000000005	1	 0.163301962	 0.365597230
128000000001077	107000000000005	0	 0.000000000	 0.000000000
128000000001398	107000000000005	0	 0.000000000	 0.000000000
128000000001489	107000000000005	0	 0.000000000	 0.000000000
128000000001211	107000000000005	0	 0.000000000	 0.000000000
128000000001442	107000000000005	0	 0.000000000	 0.000000000
125000000001786	107000000000005	0	 0.000000000	 0.000000000
120000000002419	107000000000005	0	 0.000000000	 0.000000000
128000000001768	107000000000005	0	 0.000000000	 0.000000000
128000000002444	107000000000005	0	 0.000000000	 0.000000000
108000000001925	107000000000005	0	 0.000000000	 0.000000000
128000000003025	107000000000005	0	 0.000000000	 0.000000000
128000000000548	128000000000235	0	 6.362870254	 7.926796973
128000000001116	128000000000235	0	 3.746307372	 2.691865287
111000000001222	128000000000628	0	 0.000000000	 0.000000000
116000000002695	128000000000100	0	 0.000000000	 0.000000000
128000000002312	128000000000242	0	 1.300299983	 1.414531836
121000000000178	128000000000012	0	 0.000000000	 0.000000000
128000000000813	128000000000012	0	 2.102641367	 3.584703297
128000000001001	128000000000012	1	 0.530159324	 0.284597020
128000000001254	128000000000012	0	 0.921284389	 1.114492982
128000000001168	128000000000012	0	 2.334428835	 2.461980735
128000000001493	128000000000012	1	 0.407859573	 0.859743055
128000000001730	128000000000012	0	 2.355814501	 3.186382748
128000000002155	128000000000012	0	 3.054187761	 3.093877874
128000000003049	128000000000012	1	 0.337158417	 0.779585591
128000000002671	128000000000012	1	 0.210280517	 1.356123959
128000000000851	121000000000021	0	 0.000000000	 0.000000000
125000000004882	121000000000021	0	 0.000000000	 0.000000000
128000000002536	128000000000128	1	 0.172417228	 1.428572913
124000000000609	128000000000166	0	 0.000000000	 0.000000000
128000000000862	122000000000144	0	 0.000000000	 0.000000000
128000000001925	128000000001003	0	 1.130758311	 0.926138079
128000000002842	128000000000251	0	 1.610792925	 1.850674731
128000000000770	128000000000020	0	 0.865309998	 1.837611931
128000000002570	128000000000020	1	 0.159971312	 2.187004299
126000000002265	128000000000404	0	 0.000000000	 0.000000000
 92000000000148	 93000000000010	0	 0.000000000	 0.000000000
 94000000000595	 93000000000010	0	 0.000000000	 0.000000000
 98000000000600	 93000000000010	0	 0.000000000	 0.000000000
120000000004692	 93000000000010	0	 0.000000000	 0.000000000
 94000000000595	 93000000000069	0	 0.000000000	 0.000000000
110000000002402	 93000000000069	0	 0.000000000	 0.000000000
 92000000001962	106000000000271	0	 0.000000000	 0.000000000
 94000000000207	100000000000030	0	 0.000000000	 0.000000000
 98000000000600	100000000000030	0	 0.000000000	 0.000000000
 97000000003103	128000000000163	0	 0.000000000	 0.000000000
102000000002967	109000000000079	0	 0.000000000	 0.000000000
118000000003466	109000000000079	0	 0.000000000	 0.000000000
128000000001403	108000000000057	0	 0.000000000	 0.000000000
128000000001686	108000000000057	0	 0.000000000	 0.000000000
105000000002128	108000000000057	0	 0.000000000	 0.000000000
128000000002915	108000000000057	0	 0.000000000	 0.000000000
128000000003811	108000000000057	0	 0.000000000	 0.000000000
128000000003766	108000000000057	0	 0.000000000	 0.000000000
110000000001515	128000000000147	0	 0.000000000	 0.000000000
106000000002306	128000000001895	0	 0.000000000	 0.000000000
128000000000955	115000000000024	0	 0.000000000	 0.000000000
128000000000950	115000000000024	0	 0.000000000	 0.000000000
114000000002262	115000000000024	0	 0.000000000	 0.000000000
120000000000328	112000000000153	0	 0.000000000	 0.000000000
117000000002142	112000000000153	0	 0.000000000	 0.000000000
113000000000074	124000000000056	0	 0.000000000	 0.000000000
128000000001365	124000000000056	0	 0.000000000	 0.000000000
128000000001758	124000000000056	0	 0.000000000	 0.000000000
110000000001771	124000000000056	0	 0.000000000	 0.000000000
122000000002916	124000000000056	0	 0.000000000	 0.000000000
113000000002401	124000000000056	0	 0.000000000	 0.000000000
128000000003493	124000000000056	0	 0.000000000	 0.000000000
128000000003632	124000000000056	0	 0.000000000	 0.000000000
128000000001081	110000000000040	0	 0.000000000	 0.000000000
128000000001076	110000000000040	0	 0.000000000	 0.000000000
111000000002399	110000000000040	0	 0.000000000	 0.000000000
112000000001097	113000000000074	0	 0.000000000	 0.000000000
110000000001771	113000000000074	0	 0.000000000	 0.000000000
110000000001992	128000000000460	0	 0.000000000	 0.000000000
128000000000432	111000000000003	0	 0.000000000	 0.000000000
128000000001300	111000000000003	0	 0.000000000	 0.000000000
128000000000796	111000000000003	0	 0.000000000	 0.000000000
128000000000977	111000000000003	0	 0.000000000	 0.000000000
128000000001043	111000000000003	0	 0.000000000	 0.000000000
128000000001329	111000000000003	0	 0.000000000	 0.000000000
128000000001345	111000000000003	0	 0.000000000	 0.000000000
128000000001633	111000000000003	0	 0.000000000	 0.000000000
128000000001862	111000000000003	0	 0.000000000	 0.000000000
128000000001878	111000000000003	0	 0.000000000	 0.000000000
128000000002465	111000000000003	0	 0.000000000	 0.000000000
128000000002312	111000000000003	0	 0.000000000	 0.000000000
128000000002599	111000000000003	0	 0.000000000	 0.000000000
128000000003069	111000000000003	0	 0.000000000	 0.000000000
128000000004176	111000000000003	0	 0.000000000	 0.000000000
128000000005202	111000000000003	0	 0.000000000	 0.000000000
111000000000943	128000000000123	0	 0.000000000	 0.000000000
115000000002728	128000000000123	0	 0.000000000	 0.000000000
112000000000473	128000000000145	0	 0.000000000	 0.000000000
128000000003917	128000000000145	0	13.033816628	10.741532787
128000000000730	128000000000273	0	18.735378654	19.248107225
128000000001567	111000000000249	0	 0.000000000	 0.000000000
112000000001308	128000000000781	0	 0.000000000	 0.000000000
128000000001754	128000000000781	0	 3.781077803	 2.221119813
128000000002350	128000000000064	0	 2.675296753	 2.015730806
114000000000787	128000000000094	0	 0.000000000	 0.000000000
128000000001388	128000000000094	0	 4.542564315	 2.406596085
115000000001892	128000000000094	0	 0.000000000	 0.000000000
128000000000272	114000000000003	0	 0.000000000	 0.000000000
128000000000396	114000000000003	0	 0.000000000	 0.000000000
128000000000453	114000000000003	0	 0.000000000	 0.000000000
128000000000880	114000000000003	0	 0.000000000	 0.000000000
128000000001185	114000000000003	0	 0.000000000	 0.000000000
128000000001267	114000000000003	0	 0.000000000	 0.000000000
128000000001220	114000000000003	0	 0.000000000	 0.000000000
128000000001530	114000000000003	0	 0.000000000	 0.000000000
128000000001720	114000000000003	0	 0.000000000	 0.000000000
128000000001825	114000000000003	0	 0.000000000	 0.000000000
128000000001996	114000000000003	0	 0.000000000	 0.000000000
128000000002811	114000000000003	0	 0.000000000	 0.000000000
128000000003384	114000000000003	0	 0.000000000	 0.000000000
128000000003101	114000000000003	0	 0.000000000	 0.000000000
114000000000134	114000000000020	1	 0.445121366	 0.478402072
125000000001683	114000000000020	0	 0.000000000	 0.000000000
121000000001656	114000000000020	0	 0.000000000	 0.000000000
128000000001804	114000000000020	0	 0.000000000	 0.000000000
128000000001572	114000000000020	0	 0.000000000	 0.000000000
128000000001804	114000000000134	0	 0.000000000	 0.000000000
114000000000278	128000000000367	0	 0.000000000	 0.000000000
128000000001572	128000000001349	0	 2.400667596	 0.895892909
121000000001403	128000000000504	0	 0.000000000	 0.000000000
120000000001730	128000000000425	0	 0.000000000	 0.000000000
117000000000238	128000000000076	0	 0.000000000	 0.000000000
120000000001485	128000000000076	0	 0.000000000	 0.000000000
119000000001920	120000000000119	0	 0.000000000	 0.000000000
119000000003269	120000000000119	0	 0.000000000	 0.000000000
128000000002851	128000000000225	1	 0.931714885	 0.598861007
128000000000431	121000000000014	0	 0.000000000	 0.000000000
128000000000681	121000000000014	0	 0.000000000	 0.000000000
128000000001261	121000000000014	0	 0.000000000	 0.000000000
128000000001358	121000000000014	0	 0.000000000	 0.000000000
128000000001443	121000000000014	0	 0.000000000	 0.000000000
128000000001413	121000000000014	0	 0.000000000	 0.000000000
128000000003204	121000000000014	0	 0.000000000	 0.000000000
128000000003056	121000000000014	0	 0.000000000	 0.000000000
128000000002624	128000000000245	1	 0.446881425	 0.463492000
128000000001027	128000000000025	1	 0.073057589	 0.748629622
128000000001463	128000000000025	1	 0.302997112	 1.650650590
128000000001116	128000000000025	0	 0.767963157	 1.753648818
128000000002896	128000000000025	0	 1.056746383	 2.782032462
128000000001818	127000000000076	0	 0.000000000	 0.000000000
128000000000419	128000000000124	1	 0.541548858	 0.842825805
126000000001952	128000000000124	0	 0.000000000	 0.000000000
127000000000845	127000000000146	1	 0.846762060	 0.640739835
127000000001019	127000000000146	0	 1.261371431	 1.249829453
126000000001265	127000000000146	0	 0.000000000	 0.000000000
127000000003612	127000000000146	1	 0.795782728	 0.715016360
127000000003612	127000000000845	1	 0.387697975	 0.266601967
 81000000000878	 84000000000072	0	 0.000000000	 0.000000000
 96000000002666	 84000000000072	0	 0.000000000	 0.000000000
111000000001930	 86000000000060	0	 0.000000000	 0.000000000
114000000003393	 81000000000046	0	 0.000000000	 0.000000000
 82000000002611	 83000000000282	0	 0.000000000	 0.000000000
128000000001225	 95000000000038	0	 0.000000000	 0.000000000
 85000000001864	 95000000000038	0	 0.000000000	 0.000000000
104000000002838	 95000000000038	0	 0.000000000	 0.000000000
 89000000006742	 95000000000038	0	 0.000000000	 0.000000000
104000000006798	 83000000000063	0	 0.000000000	 0.000000000
128000000000613	 99000000000032	0	 0.000000000	 0.000000000
 97000000001267	 99000000000032	0	 0.000000000	 0.000000000
128000000003117	 99000000000032	0	 0.000000000	 0.000000000
101000000001679	128000000000152	0	 0.000000000	 0.000000000
 95000000001738	105000000000153	0	 0.000000000	 0.000000000
 99000000002930	105000000000153	0	 0.000000000	 0.000000000
 96000000000489	128000000000236	0	 0.000000000	 0.000000000
113000000005467	115000000001513	0	 0.000000000	 0.000000000
119000000002108	108000000000065	0	 0.000000000	 0.000000000
128000000001867	108000000000065	0	 0.000000000	 0.000000000
128000000001119	108000000000065	0	 0.000000000	 0.000000000
121000000003105	108000000000065	0	 0.000000000	 0.000000000
117000000005261	108000000000065	0	 0.000000000	 0.000000000
124000000010165	108000000000065	0	 0.000000000	 0.000000000
 97000000000234	 98000000000058	0	 0.000000000	 0.000000000
 98000000001251	 98000000000058	1	 0.442507938	 1.477823850
128000000001569	 98000000000058	0	 0.000000000	 0.000000000
128000000004066	 98000000000556	0	 0.000000000	 0.000000000
104000000002012	128000000000350	0	 0.000000000	 0.000000000
100000000001426	104000000000296	0	 0.000000000	 0.000000000
101000000000235	102000000000010	0	 0.000000000	 0.000000000
128000000001695	102000000000010	0	 0.000000000	 0.000000000
103000000001622	102000000000010	0	 0.000000000	 0.000000000
128000000001362	102000000000010	0	 0.000000000	 0.000000000
111000000002555	102000000000010	0	 0.000000000	 0.000000000
128000000002641	102000000000010	0	 0.000000000	 0.000000000
103000000001457	128000000000241	0	 0.000000000	 0.000000000
128000000001194	128000000000241	0	18.810905173	17.707956093
128000000002320	128000000000241	0	 5.618699360	 7.010059899
115000000002511	128000000000080	0	 0.000000000	 0.000000000
104000000001721	128000000000080	0	 0.000000000	 0.000000000
108000000002474	128000000000827	0	 0.000000000	 0.000000000
128000000000408	128000000000139	0	10.131742232	12.567697792
128000000000915	128000000000139	0	24.752713490	 7.219823444
104000000001048	128000000000139	0	 0.000000000	 0.000000000
104000000001682	128000000000139	0	 0.000000000	 0.000000000
123000000002083	128000000000230	0	 0.000000000	 0.000000000
114000000001930	128000000000230	0	 0.000000000	 0.000000000
128000000003949	128000000000230	0	 5.243491641	12.106573795
128000000004446	128000000000230	0	 4.151704692	 4.713381987
127000000005516	128000000000230	0	 0.000000000	 0.000000000
112000000003426	128000000000798	0	 0.000000000	 0.000000000
128000000001148	128000000000200	0	 2.453035710	 3.923488986
127000000002226	128000000000200	0	 0.000000000	 0.000000000
