        host_id	    z=0_host_id
127000000000360	128000000000357
100000000000267	128000000000361
125000000000325	128000000000366
 97000000000219	128000000000371
124000000000385	128000000000382
124000000000289	128000000000383
111000000000379	128000000000386
119000000000328	128000000000402
127000000000407	128000000000403
119000000000476	128000000000426
125000000000425	128000000000430
110000000000361	128000000000439
126000000000465	128000000000459
120000000000457	128000000000461
106000000000491	128000000000464
100000000000199	128000000000485
125000000000457	128000000000505
125000000000516	128000000000524
124000000000523	128000000000529
116000000000417	128000000000532
127000000000620	128000000000546
113000000000668	128000000000550
110000000000502	128000000000574
125000000000518	128000000000588
124000000000613	128000000000617
125000000000636	128000000000635
124000000000554	128000000000638
125000000000669	128000000000653
118000000000658	128000000000659
120000000000655	128000000000662
103000000000583	128000000000663
112000000000662	128000000000679
124000000000756	128000000000685
122000000000642	128000000000713
124000000000742	128000000000727
100000000000596	128000000000741
108000000000595	128000000000742
105000000000470	128000000000745
100000000000587	128000000000761
126000000000737	128000000000766
106000000000681	128000000000768
106000000000751	128000000000770
117000000000485	128000000000778
128000000000780	128000000000780
124000000000622	128000000000787
123000000000789	128000000000791
125000000000821	128000000000792
123000000000539	128000000000795
123000000000344	128000000000832
109000000000621	128000000000836
125000000000858	128000000000849
125000000000838	128000000000850
122000000000945	128000000000873
124000000000854	128000000000891
 97000000000862	128000000000896
125000000000906	128000000000899
124000000000776	128000000000917
124000000000758	128000000000933
 97000000000541	128000000000935
124000000000937	128000000000966
128000000000982	128000000000982
124000000001010	128000000001011
 97000000000725	128000000001013
124000000000887	128000000001014
111000000001130	128000000001015
120000000000909	128000000001016
118000000000917	128000000001019
116000000000954	128000000001020
101000000001764	128000000001029
124000000000889	128000000001043
 97000000000227	128000000001058
 98000000000828	128000000001059
124000000000948	128000000001065
124000000000995	128000000001073
114000000000996	128000000001082
125000000000985	128000000001094
124000000001111	128000000001109
124000000001052	128000000001112
110000000000959	128000000001126
124000000001068	128000000001128
127000000001151	128000000001143
124000000001059	128000000001154
112000000000897	128000000001159
123000000001212	128000000001181
 98000000001111	128000000001192
 93000000000454	128000000001196
 93000000001031	128000000001206
124000000001174	128000000001208
123000000001190	128000000001210
128000000001222	128000000001222
 99000000000690	128000000001245
102000000000865	128000000001251
124000000001208	128000000001273
127000000001281	128000000001280
125000000001335	128000000001293
112000000001252	128000000001294
104000000000970	128000000001299
124000000001294	128000000001306
118000000001586	128000000001309
125000000001332	128000000001316
114000000001078	128000000001319
125000000001343	128000000001323
125000000001318	128000000001324
106000000000886	128000000001334
111000000001105	128000000001335
106000000001374	128000000001361
 99000000001235	128000000001369
120000000001466	128000000001374
123000000001209	128000000001389
128000000001390	128000000001390
115000000001223	128000000001394
124000000001377	128000000001404
119000000001322	128000000001410
101000000000469	128000000001411
107000000001491	128000000001422
115000000001559	128000000001429
103000000000797	128000000001437
105000000001161	128000000001440
126000000001441	128000000001444
106000000001327	128000000001453
127000000001448	128000000001455
122000000001303	128000000001457
106000000000890	128000000001458
123000000001435	128000000001475
 96000000000832	128000000001476
124000000001498	128000000001481
128000000001482	128000000001482
 99000000001550	128000000001483
102000000001208	128000000001484
124000000001532	128000000001486
106000000001208	128000000001488
 98000000001180	128000000001495
101000000000970	128000000001506
106000000001324	128000000001519
116000000000945	128000000001531
124000000001495	128000000001532
 97000000000875	128000000001538
 84000000000981	128000000001542
127000000001743	128000000001547
119000000000771	128000000001550
100000000001546	128000000001560
123000000001565	128000000001563
127000000001352	128000000001568
121000000001729	128000000001570
124000000001524	128000000001575
124000000001566	128000000001578
127000000001580	128000000001584
 99000000000636	128000000001594
127000000001568	128000000001610
103000000000603	128000000001615
127000000001782	128000000001617
102000000001701	128000000001621
 97000000001290	128000000001624
127000000001585	128000000001629
102000000000869	128000000001632
108000000001682	128000000001643
103000000001380	128000000001646
116000000001622	128000000001647
124000000001549	128000000001650
 82000000000814	128000000001653
105000000001331	128000000001656
122000000001322	128000000001668
118000000001384	128000000001669
124000000001508	128000000001670
124000000001585	128000000001681
128000000001698	128000000001698
124000000001630	128000000001699
128000000001700	128000000001700
118000000001766	128000000001704
123000000001612	128000000001713
103000000001008	128000000001717
106000000001907	128000000001720
122000000001710	128000000001728
124000000001478	128000000001748
 99000000000949	128000000001750
124000000001751	128000000001755
127000000001748	128000000001763
122000000001618	128000000001765
124000000001609	128000000001766
123000000001629	128000000001768
 98000000001947	128000000001770
119000000001596	128000000001775
122000000001856	128000000001784
125000000001757	128000000001785
 96000000001258	128000000001801
120000000001439	128000000001805
127000000001800	128000000001818
122000000001852	128000000001826
124000000001815	128000000001827
125000000001802	128000000001831
105000000001909	128000000001832
100000000001804	128000000001838
103000000001687	128000000001839
123000000001907	128000000001843
123000000001912	128000000001845
 93000000001015	128000000001846
105000000001635	128000000001849
124000000001870	128000000001853
118000000002149	128000000001863
124000000001746	128000000001868
106000000002248	128000000001871
120000000001710	128000000001874
123000000001974	128000000001875
100000000001321	128000000001878
121000000001950	128000000001883
122000000001925	128000000001888
127000000001892	128000000001891
126000000001926	128000000001915
105000000002198	128000000001917
118000000001708	128000000001921
125000000001945	128000000001928
104000000001773	128000000001933
123000000001791	128000000001940
127000000001926	128000000001968
113000000002313	128000000001971
128000000001975	128000000001975
104000000002064	128000000001983
123000000002066	128000000001990
101000000001944	128000000002009
126000000001983	128000000002018
 92000000001415	128000000002024
124000000001893	128000000002026
124000000002000	128000000002049
105000000002078	128000000002051
 92000000001480	128000000002056
108000000001898	128000000002061
120000000002029	128000000002065
106000000002172	128000000002075
102000000002645	128000000002083
112000000002006	128000000002099
128000000002113	128000000002113
124000000001937	128000000002120
126000000002134	128000000002143
126000000002122	128000000002156
 88000000001571	128000000002158
103000000001972	128000000002202
126000000002210	128000000002219
128000000002228	128000000002228
100000000001474	128000000002230
103000000002322	128000000002231
103000000002523	128000000002238
119000000002323	128000000002240
 97000000002150	128000000002244
126000000002011	128000000002255
120000000002368	128000000002259
123000000002297	128000000002264
119000000002280	128000000002276
123000000002364	128000000002282
125000000002292	128000000002291
119000000002137	128000000002304
127000000002282	128000000002310
 97000000002195	128000000002316
102000000002115	128000000002317
126000000002361	128000000002330
126000000002190	128000000002332
117000000002200	128000000002348
122000000002441	128000000002357
124000000002374	128000000002370
123000000002375	128000000002384
128000000002386	128000000002386
 82000000000864	128000000002389
125000000002186	128000000002416
123000000002358	128000000002443
101000000002499	128000000002463
124000000002387	128000000002465
126000000002512	128000000002480
124000000002377	128000000002487
124000000002173	128000000002490
108000000002078	128000000002506
109000000002170	128000000002508
113000000002645	128000000002540
121000000002401	128000000002542
124000000002297	128000000002552
108000000002666	128000000002561
123000000002396	128000000002578
116000000002404	128000000002582
123000000002695	128000000002588
124000000002504	128000000002600
103000000002364	128000000002604
108000000002547	128000000002605
 98000000002404	128000000002608
109000000002816	128000000002630
104000000002042	128000000002635
124000000002549	128000000002660
122000000002495	128000000002661
104000000002105	128000000002693
117000000002699	128000000002696
124000000002550	128000000002705
126000000002866	128000000002760
108000000002565	128000000002772
126000000002760	128000000002774
123000000002768	128000000002781
124000000002841	128000000002783
 99000000002252	128000000002786
125000000002607	128000000002810
123000000002892	128000000002825
128000000002827	128000000002827
123000000002741	128000000002837
109000000002580	128000000002857
104000000002217	128000000002865
125000000002557	128000000002869
103000000002044	128000000002890
106000000003332	128000000002900
119000000002807	128000000002912
 99000000002220	128000000002921
106000000003145	128000000002923
124000000002828	128000000002927
112000000002708	128000000002943
123000000002676	128000000002953
 99000000002861	128000000002954
111000000002714	128000000002959
125000000003020	128000000002994
123000000003138	128000000002999
123000000002366	128000000003020
 98000000002159	128000000003060
124000000002834	128000000003068
126000000002321	128000000003069
122000000003129	128000000003072
112000000003006	128000000003082
126000000003142	128000000003111
114000000003234	128000000003132
115000000002965	128000000003143
121000000002980	128000000003144
110000000003965	128000000003162
123000000003241	128000000003200
124000000003402	128000000003242
124000000003183	128000000003246
123000000003202	128000000003249
112000000002439	128000000003264
126000000003321	128000000003276
124000000002857	128000000003315
127000000003324	128000000003352
 92000000001926	128000000003354
127000000003404	128000000003386
128000000003398	128000000003398
128000000003405	128000000003405
126000000003373	128000000003424
126000000003470	128000000003436
124000000003201	128000000003455
125000000003524	128000000003480
119000000003219	128000000003496
103000000001599	128000000003521
128000000003525	128000000003525
103000000003214	128000000003633
109000000003610	128000000003677
123000000004488	128000000003680
128000000003705	128000000003705
124000000003455	128000000003707
105000000003260	128000000003713
125000000003640	128000000003726
117000000003181	128000000003728
 99000000003485	128000000003792
120000000004012	128000000003816
102000000003326	128000000003834
123000000003693	128000000003879
128000000003880	128000000003880
119000000003963	128000000003884
126000000003604	128000000003893
120000000003750	128000000003917
124000000003387	128000000003929
121000000004140	128000000003948
120000000003756	128000000003951
128000000003954	128000000003954
126000000003021	128000000003973
 97000000003397	128000000003977
126000000004257	128000000003990
100000000003401	128000000004026
123000000003838	128000000004051
102000000004319	128000000004056
124000000004113	128000000004059
124000000003913	128000000004065
105000000005112	128000000004066
126000000003978	128000000004073
119000000004164	128000000004078
128000000004084	128000000004084
105000000004515	128000000004089
124000000004021	128000000004112
125000000004104	128000000004139
126000000004306	128000000004181
124000000004059	128000000004186
106000000003977	128000000004226
104000000003236	128000000004229
118000000004185	128000000004260
124000000004366	128000000004271
124000000004044	128000000004287
123000000003783	128000000004307
124000000003588	128000000004312
127000000004356	128000000004331
126000000004319	128000000004370
123000000004148	128000000004382
123000000004376	128000000004415
123000000004169	128000000004423
107000000004859	128000000004464
121000000004363	128000000004467
109000000004591	128000000004476
125000000004541	128000000004506
103000000006014	128000000004507
127000000004498	128000000004515
127000000004574	128000000004605
120000000003536	128000000004644
126000000004693	128000000004695
126000000004732	128000000004759
101000000003841	128000000004765
121000000004628	128000000004794
120000000004337	128000000004818
123000000004559	128000000004819
106000000003909	128000000004865
124000000004880	128000000004911
124000000004632	128000000004927
 86000000002733	128000000005015
124000000004103	128000000005044
120000000004318	128000000005051
126000000004820	128000000005062
123000000004535	128000000005067
102000000003792	128000000005113
125000000005192	128000000005338
121000000004797	128000000005424
120000000005416	128000000005436
109000000004180	128000000005451
111000000005068	128000000005471
125000000004835	128000000005502
102000000003936	128000000005541
125000000004874	128000000005559
116000000004920	128000000005644
128000000005685	128000000005685
106000000005416	128000000005744
108000000005182	128000000005848
124000000005009	128000000005861
126000000005920	128000000005954
123000000005144	128000000005970
127000000006066	128000000005998
114000000004921	128000000006086
126000000006640	128000000006137
123000000004902	128000000006144
110000000005282	128000000006148
123000000005450	128000000006168
112000000004820	128000000006183
122000000006827	128000000006362
124000000005774	128000000006400
106000000005003	128000000006406
127000000006299	128000000006410
125000000005216	128000000006411
127000000006425	128000000006457
124000000006025	128000000006491
125000000006088	128000000006509
117000000005044	128000000006540
126000000006779	128000000006545
122000000004251	128000000006551
117000000006097	128000000006578
123000000005900	128000000006580
111000000005404	128000000006583
102000000002712	128000000006590
107000000005099	128000000006737
127000000006834	128000000006806
127000000007088	128000000006822
103000000006999	128000000006910
124000000007496	128000000006914
128000000006937	128000000006937
 97000000005403	128000000006941
122000000003939	128000000007003
124000000006790	128000000007035
120000000006306	128000000007097
126000000006596	128000000007125
119000000006674	128000000007164
123000000005720	128000000007220
124000000007026	128000000007222
122000000007776	128000000007233
120000000005882	128000000007237
127000000009065	128000000007315
123000000007151	128000000007345
128000000007427	128000000007427
126000000005666	128000000007459
123000000006989	128000000007503
123000000006367	128000000007526
128000000007540	128000000007540
123000000006316	128000000007630
126000000007505	128000000007677
126000000007871	128000000007688
127000000007627	128000000007700
124000000007593	128000000007702
104000000006992	128000000007786
128000000007803	128000000007803
104000000004795	128000000007924
128000000007972	128000000007972
111000000007217	128000000007976
121000000007949	128000000007982
121000000009110	128000000008016
101000000005646	128000000008024
119000000007221	128000000008037
124000000007723	128000000008124
102000000004762	128000000008200
110000000006167	128000000008201
124000000008161	128000000008233
121000000005550	128000000008272
126000000008584	128000000008383
126000000008544	128000000008555
123000000007645	128000000008574
112000000006306	128000000008788
126000000007751	128000000008837
 83000000004176	128000000008860
125000000007573	128000000008916
123000000005127	128000000009013
107000000003166	128000000009039
105000000008476	128000000009052
119000000008158	128000000009091
125000000007577	128000000009119
121000000006721	128000000009125
123000000009301	128000000009140
123000000006726	128000000009144
125000000006781	128000000009155
116000000006513	128000000009220
128000000009290	128000000009290
126000000009075	128000000009311
128000000009347	128000000009347
126000000008552	128000000009383
124000000007261	128000000009386
128000000009456	128000000009456
107000000008223	128000000009489
126000000009293	128000000009533
128000000009667	128000000009667
105000000006414	128000000009680
126000000007309	128000000009760
104000000006801	128000000009783
120000000006695	128000000009799
126000000009532	128000000009807
127000000009087	128000000009816
105000000007884	128000000009907
128000000009995	128000000009995
117000000007747	128000000010050
123000000007295	128000000010096
126000000008708	128000000010107
122000000010163	128000000010111
121000000008924	128000000010147
123000000012897	128000000010195
124000000010018	128000000010243
120000000007991	128000000010285
113000000009570	128000000010312
124000000010515	128000000010333
125000000009103	128000000010393
121000000008766	128000000010460
121000000008513	128000000010486
127000000010401	128000000010652
124000000010514	128000000010693
107000000005651	128000000010697
125000000009401	128000000010708
106000000006824	128000000010736
127000000010725	128000000010747
123000000007073	128000000010794
123000000009764	128000000010805
113000000009424	128000000010828
128000000010862	128000000010862
128000000010924	128000000010924
114000000006012	128000000010963
123000000010489	128000000011043
124000000010291	128000000011062
114000000008572	128000000011098
128000000011251	128000000011251
114000000007526	128000000011289
124000000009959	128000000011330
109000000006218	128000000011334
124000000011231	128000000011361
127000000013990	128000000011379
128000000011425	128000000011425
105000000009399	128000000011487
125000000009966	128000000011537
123000000009236	128000000011566
125000000011014	128000000011628
124000000010850	128000000011650
109000000008508	128000000011653
121000000010452	128000000011683
115000000007800	128000000011692
124000000006580	128000000011751
125000000011070	128000000011774
112000000008942	128000000011849
105000000007040	128000000011871
127000000011289	128000000011893
123000000010249	128000000011894
115000000008856	128000000011896
125000000009297	128000000011939
126000000012471	128000000011989
123000000010694	128000000012021
119000000007864	128000000012069
127000000011406	128000000012071
125000000008680	128000000012178
112000000007127	128000000012222
106000000008535	128000000012233
122000000008919	128000000012245
113000000006067	128000000012250
124000000008949	128000000012269
113000000008435	128000000012281
123000000009363	128000000012295
 98000000006270	128000000012304
125000000010389	128000000012353
108000000009615	128000000012400
128000000012508	128000000012508
117000000008951	128000000012540
105000000010822	128000000012545
110000000008591	128000000012575
113000000006858	128000000012660
124000000012249	128000000012664
108000000009743	128000000012716
124000000005853	128000000012732
113000000010192	128000000012939
111000000007149	128000000012995
127000000012516	128000000013026
125000000011266	128000000013028
116000000007248	128000000013042
121000000011586	128000000013083
117000000008531	128000000013263
126000000011747	128000000013286
125000000013835	128000000013340
128000000013386	128000000013386
126000000013256	128000000013441
125000000012225	128000000013552
112000000006312	128000000013711
116000000010064	128000000013759
123000000012551	128000000013776
122000000011602	128000000013794
125000000011893	128000000013799
128000000013834	128000000013834
121000000014050	128000000014009
124000000013002	128000000014046
121000000010352	128000000014142
123000000015156	128000000014145
122000000012963	128000000014184
124000000010319	128000000014215
125000000014403	128000000014239
127000000014681	128000000014346
125000000013793	128000000014396
119000000013190	128000000014431
121000000010093	128000000014434
126000000014289	128000000014451
123000000013513	128000000014495
111000000009310	128000000014518
124000000012214	128000000014610
106000000007775	128000000014617
123000000013834	128000000014634
126000000013448	128000000014693
109000000009877	128000000014706
124000000009407	128000000014710
126000000012542	128000000014741
125000000011980	128000000014761
119000000007297	128000000014764
122000000013177	128000000014822
105000000006472	128000000014834
125000000014105	128000000014898
120000000009604	128000000014901
128000000014923	128000000014923
104000000004664	128000000015014
106000000010357	128000000015015
123000000010068	128000000015042
122000000010403	128000000015084
101000000005575	128000000015127
123000000017034	128000000015159
125000000013374	128000000015164
124000000011190	128000000015281
127000000015704	128000000015308
127000000015865	128000000015379
124000000014837	128000000015404
120000000010665	128000000015424
127000000014991	128000000015432
109000000010879	128000000015476
123000000011871	128000000015486
128000000015600	128000000015600
109000000007401	128000000015621
105000000009192	128000000015631
119000000009778	128000000015642
128000000015828	128000000015828
125000000014273	128000000015945
126000000012564	128000000016020
113000000014398	128000000016027
123000000015220	128000000016044
128000000016069	128000000016069
124000000012961	128000000016108
128000000016173	128000000016173
127000000016349	128000000016272
119000000012145	128000000016285
113000000010706	128000000016297
109000000008685	128000000016364
128000000016429	128000000016429
124000000012947	128000000016474
128000000016484	128000000016484
111000000012751	128000000016530
113000000008025	128000000016537
123000000010951	128000000016542
116000000007320	128000000016589
105000000007911	128000000016600
108000000008599	128000000016602
120000000007534	128000000016616
121000000013110	128000000016627
111000000016152	128000000016628
124000000009561	128000000016666
105000000011997	128000000016674
108000000010255	128000000016939
126000000016495	128000000016976
124000000018935	128000000017115
125000000016322	128000000017118
106000000010370	128000000017205
128000000017234	128000000017234
124000000015119	128000000017243
109000000011390	128000000017270
124000000011230	128000000017287
128000000017294	128000000017294
118000000013084	128000000017315
116000000010456	128000000017380
121000000011167	128000000017556
100000000011588	128000000017598
117000000009435	128000000017605
121000000013296	128000000017621
108000000013157	128000000017660
125000000014915	128000000017663
124000000015111	128000000017697
111000000016436	128000000017733
113000000010022	128000000017802
119000000015331	128000000017808
115000000010946	128000000017868
125000000012398	128000000017873
114000000012986	128000000017945
120000000008979	128000000017982
126000000016214	128000000018087
123000000017082	128000000018119
122000000011855	128000000018131
119000000004951	128000000018138
124000000014395	128000000018156
124000000014321	128000000018169
124000000011684	128000000018182
125000000011836	128000000018208
105000000011773	128000000018212
126000000016696	128000000018226
126000000018048	128000000018293
123000000014337	128000000018317
125000000017015	128000000018403
124000000015455	128000000018459
120000000010347	128000000018485
115000000012158	128000000018528
120000000011213	128000000018537
104000000011053	128000000018579
128000000018643	128000000018643
115000000013097	128000000018692
125000000012349	128000000018701
111000000008794	128000000018820
125000000017100	128000000018833
124000000016588	128000000018844
124000000015197	128000000018869
124000000017167	128000000018903
126000000013846	128000000018920
127000000015846	128000000018997
125000000016026	128000000019075
128000000019137	128000000019137
122000000015165	128000000019192
 99000000005352	128000000019195
128000000019255	128000000019255
125000000012951	128000000019259
124000000011357	128000000019271
124000000015669	128000000019341
122000000019318	128000000019382
125000000021053	128000000019418
111000000011446	128000000019481
120000000017311	128000000019523
112000000012253	128000000019676
127000000019229	128000000019696
111000000010364	128000000019728
125000000019200	128000000019807
126000000017065	128000000019814
127000000019281	128000000019871
128000000019885	128000000019885
100000000007357	128000000019891
125000000017008	128000000019968
121000000015808	128000000019984
126000000016935	128000000020005
105000000010162	128000000020072
126000000018856	128000000020103
128000000020273	128000000020273
115000000013635	128000000020312
128000000020317	128000000020317
128000000020400	128000000020400
128000000020414	128000000020414
115000000014807	128000000020494
108000000018806	128000000020626
108000000014387	128000000020646
128000000020739	128000000020739
127000000020642	128000000020792
123000000018837	128000000020818
110000000017720	128000000020836
124000000015162	128000000020930
108000000017641	128000000020965
127000000020636	128000000021009
122000000014903	128000000021072
113000000019384	128000000021081
124000000015006	128000000021116
124000000019472	128000000021131
125000000017334	128000000021148
 29000000000001	128000000000001
124000000000005	128000000000005
127000000000015	128000000000008
128000000000014	128000000000014
116000000000010	128000000000022
113000000000006	128000000000035
128000000000040	128000000000040
125000000000063	128000000000045
116000000000014	128000000000046
126000000000067	128000000000050
125000000000061	128000000000057
127000000000099	128000000000064
109000000000014	128000000000065
124000000000062	128000000000067
121000000000072	128000000000068
123000000000066	128000000000072
126000000000079	128000000000083
128000000000084	128000000000084
126000000000108	128000000000092
115000000000051	128000000000107
126000000000103	128000000000108
 97000000000072	128000000000120
122000000000146	128000000000149
128000000000154	128000000000154
125000000000161	128000000000164
127000000000159	128000000000169
125000000000169	128000000000173
103000000000054	128000000000187
127000000000160	128000000000189
116000000000117	128000000000199
124000000000203	128000000000215
123000000000190	128000000000222
128000000000235	128000000000235
126000000000207	128000000000242
114000000000158	128000000000248
 96000000000172	128000000000250
104000000000061	128000000000255
 99000000000101	128000000000257
126000000000242	128000000000258
118000000000279	128000000000260
127000000000276	128000000000287
125000000000298	128000000000309
121000000000309	128000000000321
123000000000238	128000000000323
122000000000268	128000000000325
113000000000294	128000000000328
107000000000189	128000000000330
107000000000214	128000000000331
126000000000272	128000000000334
104000000000163	128000000000335
110000000000248	128000000000339
122000000000317	128000000000351
119000000000302	128000000000352
124000000000349	128000000000357
 97000000000065	128000000000374
128000000000379	128000000000379
 94000000000103	128000000000383
109000000000259	128000000000398
115000000000368	128000000000405
124000000000396	128000000000409
126000000000375	128000000000419
126000000000434	128000000000438
106000000000311	128000000000447
127000000000394	128000000000461
124000000000433	128000000000464
104000000000406	128000000000465
107000000000268	128000000000469
120000000000489	128000000000470
126000000000511	128000000000472
126000000000455	128000000000475
101000000000178	128000000000476
127000000000544	128000000000480
104000000000218	128000000000484
123000000000387	128000000000485
109000000000215	128000000000493
125000000000442	128000000000495
124000000000485	128000000000497
113000000000323	128000000000502
103000000000216	128000000000504
117000000000334	128000000000512
113000000000402	128000000000514
102000000000228	128000000000525
128000000000532	128000000000532
124000000000507	128000000000533
115000000000351	128000000000541
127000000000497	128000000000546
108000000000425	128000000000549
124000000000470	128000000000552
128000000000555	128000000000555
114000000000518	128000000000560
127000000000532	128000000000563
101000000000351	128000000000579
107000000000639	128000000000580
124000000000620	128000000000585
110000000000452	128000000000597
107000000000448	128000000000600
101000000000172	128000000000604
127000000000698	128000000000618
127000000000616	128000000000620
125000000000574	128000000000625
126000000000494	128000000000633
127000000000627	128000000000634
124000000000593	128000000000635
123000000000643	128000000000646
127000000000618	128000000000649
127000000000660	128000000000660
109000000000413	128000000000665
 84000000000198	128000000000666
126000000000647	128000000000667
126000000000648	128000000000684
123000000000695	128000000000690
128000000000691	128000000000691
122000000000717	128000000000697
124000000000681	128000000000698
105000000000486	128000000000707
115000000000634	128000000000717
126000000000646	128000000000726
113000000000875	128000000000727
127000000000715	128000000000739
101000000000464	128000000000740
124000000000621	128000000000745
108000000000640	128000000000753
 96000000000505	128000000000754
113000000000417	128000000000755
122000000000755	128000000000763
101000000000480	128000000000773
128000000000783	128000000000783
123000000000810	128000000000790
122000000000803	128000000000792
117000000000505	128000000000800
125000000000777	128000000000805
128000000000811	128000000000811
124000000000693	128000000000814
115000000000622	128000000000816
110000000000445	128000000000822
127000000000587	128000000000829
114000000000733	128000000000834
127000000000837	128000000000840
128000000000842	128000000000842
126000000000761	128000000000844
128000000000847	128000000000847
127000000000798	128000000000865
126000000000728	128000000000868
 86000000000456	128000000000869
100000000000811	128000000000870
125000000000799	128000000000875
128000000000887	128000000000887
124000000000671	128000000000888
 94000000000634	128000000000889
125000000000880	128000000000890
122000000000894	128000000000891
124000000000866	128000000000893
126000000000697	128000000000894
 95000000000233	128000000000897
113000000000819	128000000000902
 98000000000564	128000000000921
127000000000930	128000000000932
 99000000000469	128000000000935
126000000000932	128000000000946
114000000000950	128000000000961
119000000000665	128000000000965
126000000000929	128000000000967
126000000000970	128000000000970
123000000000898	128000000000971
106000000000791	128000000000982
 97000000000155	128000000000983
128000000000984	128000000000984
127000000000995	128000000000988
125000000000909	128000000000999
115000000000911	128000000001009
125000000001115	128000000001019
118000000001008	128000000001023
107000000000679	128000000001026
100000000000616	128000000001028
127000000001030	128000000001032
114000000001083	128000000001035
124000000001060	128000000001040
127000000001039	128000000001044
126000000001006	128000000001045
120000000000786	128000000001053
114000000000970	128000000001066
125000000001043	128000000001068
109000000000764	128000000001069
114000000000605	128000000001070
127000000001050	128000000001074
127000000001058	128000000001076
126000000001034	128000000001078
107000000000851	128000000001080
125000000001060	128000000001086
 94000000000457	128000000001087
125000000001099	128000000001096
128000000001099	128000000001099
113000000000883	128000000001101
102000000001127	128000000001102
127000000001033	128000000001107
101000000000808	128000000001109
114000000000945	128000000001116
106000000000501	128000000001117
117000000000980	128000000001119
101000000000873	128000000001120
112000000000696	128000000001124
128000000001131	128000000001131
124000000001095	128000000001135
116000000000947	128000000001138
102000000000585	128000000001146
 94000000000472	128000000001148
118000000000953	128000000001151
105000000001397	128000000001158
126000000001200	128000000001163
123000000001010	128000000001165
112000000001138	128000000001166
108000000001065	128000000001171
125000000001170	128000000001172
125000000001153	128000000001177
114000000001234	128000000001180
126000000001087	128000000001183
128000000001189	128000000001189
122000000001096	128000000001190
128000000001191	128000000001191
119000000001081	128000000001192
111000000000927	128000000001196
117000000000844	128000000001199
124000000001234	128000000001202
114000000000738	128000000001205
117000000001113	128000000001206
 95000000000733	128000000001212
126000000001212	128000000001224
101000000001031	128000000001226
114000000001151	128000000001227
103000000001225	128000000001234
128000000001254	128000000001254
113000000001190	128000000001258
109000000000992	128000000001261
118000000001454	128000000001262
128000000001268	128000000001268
 78000000000451	128000000001277
 95000000000331	128000000001288
 81000000000633	128000000001289
125000000001305	128000000001299
102000000001071	128000000001300
103000000001101	128000000001307
112000000001101	128000000001310
127000000001496	128000000001314
 97000000000469	128000000001316
115000000001313	128000000001317
125000000001257	128000000001319
107000000001230	128000000001322
125000000001327	128000000001327
110000000001491	128000000001330
116000000001304	128000000001336
 99000000000723	128000000001339
 96000000000945	128000000001343
116000000001367	128000000001344
124000000001343	128000000001348
113000000001164	128000000001352
124000000001297	128000000001353
122000000001197	128000000001354
126000000001160	128000000001356
121000000001277	128000000001358
114000000001384	128000000001364
126000000001340	128000000001367
 95000000000889	128000000001368
108000000001009	128000000001370
106000000000954	128000000001376
110000000001316	128000000001377
112000000001339	128000000001383
126000000001373	128000000001386
113000000001071	128000000001389
 95000000001463	128000000001391
118000000001468	128000000001396
126000000001366	128000000001399
107000000001095	128000000001403
107000000000923	128000000001404
126000000001426	128000000001413
 99000000000615	128000000001417
125000000001135	128000000001420
126000000001417	128000000001421
113000000001316	128000000001422
 88000000000749	128000000001427
107000000001491	128000000001432
 98000000000733	128000000001436
127000000001324	128000000001438
125000000001414	128000000001446
113000000001210	128000000001457
105000000001346	128000000001465
111000000001007	128000000001467
125000000001450	128000000001472
109000000001508	128000000001506
109000000001548	128000000001508
 97000000001051	128000000001516
 99000000001481	128000000001521
 89000000000434	128000000001523
125000000001559	128000000001533
111000000001571	128000000001535
104000000000557	128000000001541
125000000001537	128000000001542
106000000001691	128000000001544
119000000001509	128000000001552
128000000001553	128000000001553
 94000000000875	128000000001571
112000000001466	128000000001573
126000000001583	128000000001579
125000000001498	128000000001596
113000000001570	128000000001611
115000000001436	128000000001612
116000000001536	128000000001618
125000000001662	128000000001620
113000000001635	128000000001623
126000000001560	128000000001627
105000000000623	128000000001632
 94000000001245	128000000001649
109000000001354	128000000001650
 96000000001081	128000000001652
123000000001561	128000000001653
103000000000682	128000000001662
125000000001691	128000000001667
 99000000000876	128000000001669
109000000001797	128000000001670
127000000001700	128000000001680
127000000001692	128000000001681
110000000001576	128000000001682
128000000001687	128000000001687
127000000001703	128000000001689
104000000002082	128000000001704
107000000000883	128000000001708
 91000000000682	128000000001712
106000000001252	128000000001723
116000000001630	128000000001724
128000000001727	128000000001727
124000000001763	128000000001732
127000000001593	128000000001735
122000000001595	128000000001742
110000000001776	128000000001748
113000000001468	128000000001759
 80000000001159	128000000001760
112000000001402	128000000001762
112000000001615	128000000001764
111000000001603	128000000001766
125000000001701	128000000001770
104000000001212	128000000001781
121000000001801	128000000001790
107000000001277	128000000001791
113000000001414	128000000001801
109000000001990	128000000001820
113000000001564	128000000001833
111000000001325	128000000001837
126000000001726	128000000001839
114000000001914	128000000001851
101000000001516	128000000001857
128000000001859	128000000001859
124000000001712	128000000001860
126000000001316	128000000001876
126000000001902	128000000001882
115000000001590	128000000001890
126000000001889	128000000001900
119000000001553	128000000001914
120000000001346	128000000001921
108000000001839	128000000001922
123000000001920	128000000001926
122000000001991	128000000001930
127000000001863	128000000001934
111000000002113	128000000001938
116000000001590	128000000001943
116000000001948	128000000001946
128000000001965	128000000001965
122000000001899	128000000001966
